;created_at;sentiment_word_count;sentiment_comparative;sentiment_score;sentiment_positive_count;sentiment_tokens;text;_msgid;retweet_count;sentiment_negative_count
331;Tue Jan 31 22:39:35 +0000 2017;6.0;7.6923076923076925;2.0;3.0;26.0;"RT @kateferguson4: Ed Vaizey on Brexit: ""no good crying over spilt milk &amp; I accept that not fair for MPs to block referendum..but we must h…";b89c9d63.a4ebf;0.0;3.0
332;Tue Jan 31 22:44:02 +0000 2017;6.0;12.0;3.0;2.0;25.0;Faint hearts will never win a fair society. The future is always uncertain. An indy future  is no more uncertain than #brexit UK's #indyref2;7e0bc28.4cf013c;0.0;3.0
333;Tue Jan 31 22:37:36 +0000 2017;6.0;-8.333333333333332;-2.0;2.0;24.0;"#brexit #remain ""Low and middle income families are to be the worst affected – rich Brits are set for a pay rise"" S… https://t.co/QuSF0zU1yk";37a9d6f0.20970a;0.0;3.0
334;Tue Jan 31 22:43:14 +0000 2017;6.0;17.391304347826086;4.0;4.0;23.0;@feministfox agreed. Brexit + Trump both shambles but not convinced Indy would be better just now. Don't want to be forced into indy2;a68cff0.f13d6;0.0;1.0
335;Tue Jan 31 22:48:49 +0000 2017;76.0;3.7037037037037033;3.0;1.0;81.0;RT @UKFreeNews: .\n\n                                     #BRexit #UK \n\n.\n\n                                      Goodness \n\n.\n\nhttps://t.co/x…;572dbc7a.104a64;0.0;0.0
336;Tue Jan 31 22:48:12 +0000 2017;9.0;-37.5;-9.0;1.0;24.0;"RT @angelneptustar: https://t.co/4xfBqXdyVM  Euro banks sitting on one trillion euros of bad debt.  Some safe haven!  Sex crimes &amp; debt… ";4a5b7f06.5be43;0.0;4.0
337;Tue Jan 31 22:49:22 +0000 2017;9.0;-4.761904761904762;-1.0;0.0;21.0;RT @keesfiere485: Brace for a 60-Billion Euro Brexit Divorce Battle       https://t.co/FmynhAyACM   via @BloombergQuint;a10386af.8b0108;0.0;1.0
338;Tue Jan 31 22:55:42 +0000 2017;9.0;-4.761904761904762;-1.0;0.0;21.0;RT @keesfiere485: Brace for a 60-Billion Euro Brexit Divorce Battle       https://t.co/FmynhAyACM   via @BloombergQuint;46106464.a3d1ec;0.0;1.0
339;Tue Jan 31 22:54:58 +0000 2017;8.0;0.0;0.0;0.0;44.0;RT @MitchBenn: W H A T   T H E  H E L L  I S W R O N G  W I T H  \nT H E S E   P E O P L E https://t.co/go43VYcRVC;1cbdbbc7.7b2cd4;0.0;0.0
340;Tue Jan 31 22:58:13 +0000 2017;27.0;-10.256410256410255;-4.0;0.0;39.0;RT @RoyChubbsBrown: RT if you couldn't give a shit about Brexit                           #YFB https://t.co/hf4Y0987Hk;853c0d46.8b56a;0.0;1.0
341;Tue Jan 31 22:57:42 +0000 2017;8.0;0.0;0.0;0.0;44.0;RT @MitchBenn: W H A T   T H E  H E L L  I S W R O N G  W I T H  \nT H E S E   P E O P L E https://t.co/go43VYcRVC;e6a09b34.129058;0.0;0.0
342;Tue Jan 31 23:04:16 +0000 2017;8.0;0.0;0.0;0.0;44.0;RT @MitchBenn: W H A T   T H E  H E L L  I S W R O N G  W I T H  \nT H E S E   P E O P L E https://t.co/go43VYcRVC;afee6e6.0f83b9;0.0;0.0
343;Tue Jan 31 23:07:02 +0000 2017;8.0;0.0;0.0;0.0;44.0;RT @MitchBenn: W H A T   T H E  H E L L  I S W R O N G  W I T H  \nT H E S E   P E O P L E https://t.co/go43VYcRVC;2ff9f4f0.75c13c;0.0;0.0
344;Tue Jan 31 22:58:02 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;bf18eea8.af12d;0.0;5.0
345;Tue Jan 31 23:12:22 +0000 2017;8.0;28.000000000000004;7.0;5.0;25.0;#borisjohnson saying #Trump is the most important ally we have. #Fool. He's the 'only ally' UK has thanks to #Brexit ! Thanks but no thanks!;1ed9548d.11062b;0.0;2.0
346;Tue Jan 31 23:10:21 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;f4d4e3c3.9ca0c;0.0;5.0
347;Tue Jan 31 23:08:48 +0000 2017;6.0;-11.11111111111111;-3.0;1.0;27.0;@Telegraph A lot  of people like myself who have no criminal record who will no longer stand by as observers if Brexit doesn't go through !;bf36fe7a.9b0bc;0.0;3.0
348;Tue Jan 31 23:09:39 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;6b5ae25c.fff8cc;0.0;4.0
349;Tue Jan 31 23:09:50 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;d9363720.bb63c8;0.0;4.0
350;Tue Jan 31 23:21:01 +0000 2017;7.0;-50.0;-9.0;0.0;18.0;Deport them back to there deserts where ... they came from .. vile sick death cult .... https://t.co/BZnvPIP4fd;9e7b4774.24f578;0.0;4.0
351;Tue Jan 31 23:19:56 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;cba12939.282048;0.0;4.0
352;Tue Jan 31 23:21:00 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;c48465d2.308478;0.0;4.0
353;Tue Jan 31 23:23:13 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;4ff52079.9a7ae;0.0;4.0
354;Tue Jan 31 23:24:38 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;66ecd07c.3072;0.0;4.0
355;Tue Jan 31 23:30:03 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;d1f3cc7c.3a361;0.0;5.0
356;Tue Jan 31 23:34:27 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;263d5661.19e8aa;0.0;4.0
357;Tue Jan 31 23:33:27 +0000 2017;6.0;-20.833333333333336;-5.0;0.0;24.0;RT @DNA_Cowboy: @SkyNews @realDonaldTrump     I suggest the EU looks inward for the cause of its destruction not ridiculously blame #brexit…;4df8e5d2.58c3fc;0.0;2.0
358;Tue Jan 31 23:34:58 +0000 2017;6.0;0.0;0.0;0.0;24.0;Another tory rat ... there all the same ...  wake up .. see through them .. for what they truly are ... https://t.co/6IanJqewPP;d977bdf3.e04a;0.0;0.0
359;Tue Jan 31 23:27:45 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;41436bfa.c320a4;0.0;4.0
360;Tue Jan 31 23:38:41 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;bead6b30.8a09d8;0.0;5.0
361;Tue Jan 31 23:39:45 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;fa63b3a1.6a729;0.0;4.0
362;Tue Jan 31 23:43:30 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;27c9842f.ba137c;0.0;4.0
363;Tue Jan 31 23:37:53 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;541e5625.6b2bd8;0.0;4.0
364;Tue Jan 31 23:39:33 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;e4467483.1f6418;0.0;4.0
365;Tue Jan 31 23:52:12 +0000 2017;12.0;0.0;0.0;0.0;27.0;DAILY MAIL - \nQUENTIN LETTS watches the Brexit process get under way \n       \nhttps://t.co/XfSNFmB6bL\n       #PaginaNuova #Press;7d73d92e.87af58;0.0;0.0
366;Tue Jan 31 23:54:36 +0000 2017;9.0;-9.090909090909092;-2.0;0.0;22.0;Why  is  it a  shock .. He  wanted  to  sell us out to  Germany! https://t.co/98fWGdWmtD;a48da857.2d96c8;0.0;1.0
367;Tue Jan 31 23:49:21 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;f284f40d.1ce6d8;0.0;5.0
368;Tue Jan 31 23:50:10 +0000 2017;7.0;-14.285714285714285;-3.0;2.0;21.0;@markargentLibDe #Brexit / sympathy 4 suffering women in EU!  Leaders not only censor from TV, refuse to protect the women!;db8d2d6d.052d6;0.0;3.0
369;Tue Jan 31 23:50:56 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;d5b298f0.885558;0.0;4.0
370;Wed Feb 01 00:03:06 +0000 2017;7.0;-32.0;-8.0;0.0;25.0;RT @yllekonadnerb: The Mail is a Fascist Newspaper and always has been .. Idiot CameMoran is also a Fascist ... ergo...  False News https:/…;1f4dfa66.958d96;0.0;4.0
371;Wed Feb 01 00:03:06 +0000 2017;7.0;-32.0;-8.0;0.0;25.0;RT @yllekonadnerb: The Mail is a Fascist Newspaper and always has been .. Idiot CameMoran is also a Fascist ... ergo...  False News https:/…;3fe208a1.106c58;0.0;4.0
372;Wed Feb 01 00:06:15 +0000 2017;7.0;-20.0;-5.0;2.0;25.0;@NolteNC @Deadline   CNN is like the British BBC they hate trump,they hate the Brits who voted for brexit,they hate Brits who like Trump,;772c609e.ea9cf;0.0;3.0
373;Wed Feb 01 00:02:13 +0000 2017;7.0;-34.78260869565217;-8.0;0.0;23.0;The Mail is a Fascist Newspaper and always has been .. Idiot CameMoran is also a Fascist ... ergo...  False News https://t.co/83F1NtWJ24;a0fc0af5.83dfd8;0.0;4.0
374;Wed Feb 01 00:01:09 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;7e893eff.5eeb9;0.0;5.0
375;Wed Feb 01 00:10:55 +0000 2017;8.0;21.73913043478261;5.0;4.0;23.0;"RT @LouiseMensch: Yes Russia hacked the Brexit petition too because they like protest. Helps the winning side if Losers ""cry"" so Russ… ";3fabfe78.fdb022;0.0;3.0
376;Wed Feb 01 00:12:26 +0000 2017;7.0;-36.36363636363637;-8.0;1.0;22.0;RT @DeniseDennyp342: Richard traitor Branson plotting his Brexit Block strategy with the British hating Obama 🙇 God I hate this arrogant… ;ec79ffd6.03e6d;0.0;4.0
377;Wed Feb 01 00:12:10 +0000 2017;7.0;11.11111111111111;2.0;1.0;18.0;UK's 2017 growth outlook raised after Brexit resilience - NIESR\n       https://t.co/Ptnb50YECS https://t.co/cS3vqpBpww;2de524aa.275e3c;0.0;0.0
378;Wed Feb 01 00:10:32 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;655a395f.85d5b8;0.0;4.0
379;Wed Feb 01 00:09:09 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;6bfb7edf.d25e8;0.0;4.0
380;Wed Feb 01 00:25:13 +0000 2017;7.0;-30.76923076923077;-8.0;2.0;26.0;Makes me laugh that the very people protesting are the 1s that want to leave us up shit street #brexit is happening! #TrumpProtest  #EU Dead;2c7dfe6e.c89342;0.0;4.0
381;Wed Feb 01 00:17:55 +0000 2017;6.0;-31.818181818181817;-7.0;1.0;22.0;RT @DonnachadhMc: This insane tweet by Margaret Beckett beautifully sums up the moral bankruptcy of Blairite era Iraqi war crimes min… ;20566de3.6e2432;0.0;4.0
382;Wed Feb 01 00:18:23 +0000 2017;6.0;-31.57894736842105;-6.0;1.0;19.0;"@markargentLibDe. Jogging gear that padlocks selling out!  Appalled at Merkel's selfishness, callousness &amp; lack of responsibility.  #Brexit";5c024a6f.e8fcd4;0.0;3.0
383;Wed Feb 01 00:25:14 +0000 2017;5.0;11.11111111111111;3.0;3.0;27.0;RT @gubbe_gubbe: Wonder why we have lost hope in politicians? STAND UP! For what u believe in, for what is in the best interest of t… ;c5469122.28c7f;0.0;1.0
384;Wed Feb 01 00:20:19 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";2b9469e8.7a7f36;0.0;3.0
385;Wed Feb 01 00:35:33 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;cbb91483.e48da8;0.0;4.0
386;Wed Feb 01 00:36:08 +0000 2017;6.0;10.0;2.0;1.0;20.0;RT @DrPsyBuffy: What history tells us will happen.  Worth a repost and re-read.     https://t.co/mqdUosBGnV https://t.co/vF4RYuiSOW;fe46cc16.6228;0.0;0.0
387;Wed Feb 01 00:36:54 +0000 2017;6.0;10.0;2.0;1.0;20.0;RT @DrPsyBuffy: What history tells us will happen.  Worth a repost and re-read.     https://t.co/mqdUosBGnV https://t.co/vF4RYuiSOW;608c5744.cebaa8;0.0;0.0
388;Wed Feb 01 00:34:52 +0000 2017;6.0;11.11111111111111;2.0;1.0;18.0;What history tells us will happen.  Worth a repost and re-read.     https://t.co/mqdUosBGnV https://t.co/vF4RYuiSOW;6a62ea42.6e82e4;0.0;0.0
389;Wed Feb 01 00:35:15 +0000 2017;5.0;-3.7037037037037033;-1.0;2.0;27.0;RT @profjamiehh: Retweet this. Send it to your MP. If we want to avert disaster this is the moment. Do we really want to cast oursel… ;71c2e8c9.881ed8;0.0;2.0
390;Wed Feb 01 00:38:19 +0000 2017;8.0;0.0;0.0;0.0;44.0;RT @MitchBenn: W H A T   T H E  H E L L  I S W R O N G  W I T H  \nT H E S E   P E O P L E https://t.co/go43VYcRVC;de7ed092.9c;0.0;0.0
391;Wed Feb 01 00:41:03 +0000 2017;6.0;-26.08695652173913;-6.0;2.0;23.0;RT @JJfanblade: The slimy evil bastard just sinks lower with every new revelation,I hope he rots in hell.The trouble is, like Blair… ;38aaa817.c0e9a8;0.0;3.0
392;Wed Feb 01 00:38:14 +0000 2017;6.0;10.0;2.0;1.0;20.0;RT @DrPsyBuffy: What history tells us will happen.  Worth a repost and re-read.     https://t.co/mqdUosBGnV https://t.co/vF4RYuiSOW;41aca73d.46f238;0.0;0.0
393;Wed Feb 01 00:41:02 +0000 2017;6.0;10.0;2.0;1.0;20.0;RT @DrPsyBuffy: What history tells us will happen.  Worth a repost and re-read.     https://t.co/mqdUosBGnV https://t.co/vF4RYuiSOW;b8200861.2af558;0.0;0.0
394;Wed Feb 01 00:41:19 +0000 2017;6.0;-62.5;-10.0;0.0;16.0;David Cameron is fucking Vile   \n#VILE  Get it into your heads folks. https://t.co/2QYyuv7EVz;22710422.ab32cc;0.0;3.0
395;Wed Feb 01 00:55:14 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;5af25d3d.fb7954;0.0;4.0
396;Wed Feb 01 00:56:06 +0000 2017;6.0;21.73913043478261;5.0;3.0;23.0;Dear world, I'm sorry I voted #leave I REALLY wish I could change my vote!! Hindsight is a wonderful thing 😩😩😩 #brexit #BrexitmeansTrump;837b4943.d0fc28;0.0;2.0
397;Wed Feb 01 00:55:30 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @Jenny_Nice: @acgrayling #brexit with no plan, no analysis of consequence, no mandate to unravel EU. MPs rise against this madness #MPsA…;45a0541d.c77bfc;0.0;4.0
398;Wed Feb 01 00:49:22 +0000 2017;6.0;0.0;0.0;0.0;18.0;"New post: ""\nQUENTIN LETTS watches the Brexit process get under way \n      "" \nhttps://t.co/pjZRxwk8ZR";4e0e85b2.122a6c;0.0;0.0
399;Wed Feb 01 00:51:28 +0000 2017;6.0;0.0;0.0;0.0;18.0;"Just In&gt;&gt; ""\nQUENTIN LETTS watches the Brexit process get under way \n      "" \nhttps://t.co/VbampAc23V";96034638.b582a8;0.0;0.0
400;Wed Feb 01 01:01:19 +0000 2017;6.0;-66.66666666666666;-14.0;1.0;21.0;#TheresaMay is rancid. No morals whatsoever! Fuck Trump, Fuck her and fuck Brexit. We don't want their right wing extremist nationalism!;356f5c92.edab54;0.0;5.0
401;Wed Feb 01 00:59:58 +0000 2017;5.0;-14.285714285714285;-4.0;0.0;28.0;RT @AnthonySkye2451: Those in gov who go against the peoples vote of Brexit ! Your fired 😂😂😂 we will vote you out we sick of political c… ;e79e56ee.9925d8;0.0;2.0
402;Wed Feb 01 00:59:16 +0000 2017;5.0;-16.0;-4.0;1.0;25.0;I'm right! I'm right! Sorry seems to be the hardest word (unless you are Nicola, scared of Speidey man) #CBB. #BRexit #UK GOD fearing ✅;a31c2216.25159;0.0;3.0
403;Wed Feb 01 00:59:59 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;9eb47547.234be8;0.0;1.0
404;Wed Feb 01 01:01:57 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;6f09eae0.a6a334;0.0;1.0
405;Wed Feb 01 01:15:26 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;df29048.eac73f8;0.0;4.0
406;Wed Feb 01 01:12:52 +0000 2017;6.0;10.0;2.0;1.0;20.0;RT @DrPsyBuffy: What history tells us will happen.  Worth a repost and re-read.     https://t.co/mqdUosBGnV https://t.co/vF4RYuiSOW;a2fdfcb6.478fc;0.0;0.0
407;Wed Feb 01 01:12:29 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";1165de56.094492;0.0;3.0
408;Wed Feb 01 01:08:26 +0000 2017;5.0;-30.0;-6.0;1.0;20.0;RT @Open_Britain: WATCH: @Anna_Soubry calls out the vitriolic abuse that is silencing businesses from speaking out on #Brexit. Please… ;c5d1375b.d2f028;0.0;3.0
409;Wed Feb 01 01:09:14 +0000 2017;5.0;25.0;5.0;3.0;20.0;RT @mpvine: Ken Clarke Makes Fun Of Mad Hatter Brexit Optimism In Pro-EU Commons Speech. #GoKen my hero.  https://t.co/Cp7cvroOGl;a06f65aa.ee7418;0.0;1.0
410;Wed Feb 01 01:18:03 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;f5e963c2.4760f;0.0;4.0
411;Wed Feb 01 01:26:29 +0000 2017;6.0;-4.3478260869565215;-1.0;3.0;23.0;@UKIPNFKN @thinkprogress I'm proud of her. Wish we had Labour MP's like her. Might stop us from making the most awful mistake #Brexit.;c77e82af.2b617;0.0;3.0
412;Wed Feb 01 01:19:50 +0000 2017;6.0;9.090909090909092;2.0;2.0;22.0;@jeremycorbyn  @realDonaldTrump  And Britain wants a trade deal do they.  I hope Trump snubs Britain while they resolve BREXIT;a29353be.8acf9;0.0;1.0
413;Wed Feb 01 01:18:39 +0000 2017;5.0;4.3478260869565215;1.0;2.0;23.0;No blank cheque! Our MPs can protect us from a hard #Brexit deal. Ask them to stand strong for our future!  https://t.co/WNa3ORlvYK;befa4788.d4c228;0.0;2.0
414;Wed Feb 01 01:21:34 +0000 2017;5.0;-47.61904761904761;-10.0;0.0;21.0;RT @Paul_D1963: UK is a pressure cooker. Remain voters ignored, JAM’S ignored. Our #NHS ignored. May only listening to racists. #banTrumpFr…;64777ee0.0c633;0.0;5.0
415;Wed Feb 01 01:29:55 +0000 2017;7.0;-5.0;-1.0;0.0;20.0;😊 36.0 😵 27.1 😓 19.9 😉 9.2 😶 7.8  Brexit decision difficult for Labour, Keir Starmer say https://t.co/yRUZu62eYh;5ed27f80.ae18b;0.0;1.0
416;Wed Feb 01 01:28:25 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;73d8a82.3825758;0.0;4.0
417;Wed Feb 01 01:28:07 +0000 2017;5.0;33.33333333333333;9.0;4.0;27.0;RT @toomanysophies: I love Jane the Virgin even more for the digs at Trump and Brexit 👏 2-3 per episode would be nice, please and thank you.;b94e8b4d.f97ea8;0.0;0.0
418;Wed Feb 01 01:29:47 +0000 2017;5.0;-65.21739130434783;-15.0;0.0;23.0;RT @hackofalltrades: Fuck Fuck Fuck. It's even worse than I thought... this is the meta-horror for the daily doses of in-your-face horro… ;d8d8b8d.f11fe48;0.0;4.0
419;Wed Feb 01 01:31:38 +0000 2017;5.0;-54.54545454545454;-12.0;1.0;22.0;RT @afrophonica: #TheresaMay is rancid. No morals whatsoever! Fuck Trump, Fuck her and fuck Brexit. We don't want their right wing extremis…;abb70a48.4451e8;0.0;4.0
420;Wed Feb 01 01:37:43 +0000 2017;8.0;0.0;0.0;0.0;44.0;RT @MitchBenn: W H A T   T H E  H E L L  I S W R O N G  W I T H  \nT H E S E   P E O P L E https://t.co/go43VYcRVC;2f1ebb8.13ca644;0.0;0.0
421;Wed Feb 01 01:37:37 +0000 2017;7.0;16.666666666666664;4.0;3.0;24.0;"RT @TeamGeorgeG: Real labour , Real Brexit , Straight talking , Really big voice , Speaking up for you &amp; Opportunities for all https://t.co…";af4756b3.c9dc98;0.0;0.0
422;Wed Feb 01 01:39:57 +0000 2017;5.0;22.727272727272727;5.0;2.0;22.0;The Data That Turned the World Upside Down.  Wow.  Another reason #TRUMP won. This is beyond scary. https://t.co/oFnDPvZplg via @motherboard;eec9c7db.d8d358;0.0;1.0
423;Wed Feb 01 01:39:18 +0000 2017;5.0;-38.095238095238095;-8.0;1.0;21.0;@Captain_Havok @IsolatedBrit I'm heartbroken. MP's who know it will be catastrophic and still voting yes to  #Brexit should be ashamed.;fee3cd99.7d639;0.0;3.0
424;Wed Feb 01 01:44:02 +0000 2017;5.0;31.57894736842105;6.0;5.0;19.0;RT @LibDems: Agree with Nick? Want a Britain that is open, tolerant and united? Join us today: https://t.co/uhtmkgT1D2 https://t.co/QsRCc8l…;c919c680.bf3238;0.0;0.0
425;Wed Feb 01 01:50:31 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;ec04a541.ec7288;0.0;1.0
426;Wed Feb 01 01:52:17 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;2e207e00.e747c2;0.0;1.0
427;Wed Feb 01 01:49:08 +0000 2017;5.0;0.0;0.0;2.0;23.0;RT @JamesBSumner: Ah, yes, these fabled riots that are apparently more ominous than that hard border you're voting to dump on Ireland. http…;94f894da.9d50b8;0.0;3.0
428;Wed Feb 01 01:53:31 +0000 2017;5.0;4.545454545454546;1.0;1.0;22.0;@isabellemexico @monicucha 😱😱 If you want to see America’s future, look at Turkey | Liz Cookman  | The Guardian - https://t.co/KiziRQ6CQe;5cb90a57.cc29d4;0.0;0.0
429;Wed Feb 01 01:53:20 +0000 2017;5.0;-30.0;-6.0;1.0;20.0;RT @Open_Britain: WATCH: @Anna_Soubry calls out the vitriolic abuse that is silencing businesses from speaking out on #Brexit. Please… ;15a92ee.bf6a5d1;0.0;3.0
430;Wed Feb 01 02:00:44 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;c8bf3eb7.51d18;0.0;5.0
431;Wed Feb 01 02:00:02 +0000 2017;6.0;-5.263157894736842;-1.0;1.0;19.0;@myspaceodyssey Actually - yes -  The little people defeated the global corporations.  #Brexit   @GazeWest @Nigel_Farage;24e93ca8.c4a4a4;0.0;1.0
432;Wed Feb 01 01:56:28 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;c35b7428.8387d8;0.0;1.0
433;Wed Feb 01 02:01:04 +0000 2017;5.0;-9.090909090909092;-2.0;2.0;22.0;Stealing the worlds Best and Brightest, yet the same reporter would be outraged if the US were stealing the same na… https://t.co/n5XYsGHjUK;26c19ceb.6a1744;0.0;3.0
434;Wed Feb 01 02:02:16 +0000 2017;5.0;31.57894736842105;6.0;5.0;19.0;RT @LibDems: Agree with Nick? Want a Britain that is open, tolerant and united? Join us today: https://t.co/uhtmkgT1D2 https://t.co/QsRCc8l…;9670a0b7.faa5;0.0;0.0
435;Wed Feb 01 02:09:54 +0000 2017;6.0;-26.08695652173913;-6.0;2.0;23.0;RT @JJfanblade: The slimy evil bastard just sinks lower with every new revelation,I hope he rots in hell.The trouble is, like Blair… ;1a6bc3f1.96bf3c;0.0;3.0
436;Wed Feb 01 02:16:44 +0000 2017;5.0;-30.0;-6.0;1.0;20.0;RT @Open_Britain: WATCH: @Anna_Soubry calls out the vitriolic abuse that is silencing businesses from speaking out on #Brexit. Please… ;d5696ece.e2db1;0.0;3.0
437;Wed Feb 01 02:11:01 +0000 2017;4.0;-19.230769230769234;-5.0;0.0;26.0;"RT @familybrief: ""I disapprove of what you say, but I will defend to the death your right to watch me passively vote through this ca… ";4b180628.8ce8b8;0.0;3.0
438;Wed Feb 01 02:15:43 +0000 2017;4.0;-19.230769230769234;-5.0;0.0;26.0;"RT @familybrief: ""I disapprove of what you say, but I will defend to the death your right to watch me passively vote through this ca… ";36d44fd1.0379;0.0;3.0
439;Wed Feb 01 02:16:59 +0000 2017;4.0;-19.230769230769234;-5.0;0.0;26.0;"RT @familybrief: ""I disapprove of what you say, but I will defend to the death your right to watch me passively vote through this ca… ";92299fd8.8ed3e;0.0;3.0
